Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food, BY TYPE: Tiles, Buildings, Districts, Population, Outg
303, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2625, 593, 15, 9, 38, 1, 5, 31, 13, 17, 2, 10, 28, 0
303, CIVILIZATION_NAN_MADOL, 1, 12, 42, 25, 1, 0, 0, 1, 11, 7, 1555, 764, 10, 5, 36, 2, 3, 35, 11, 15, 1, 12, 22, 0
304, CIVILIZATION_NORWAY, 6, 29, 31, 18, 3, 0, 0, 1, 83, 25, 430, 1411, 33, 13, 25, 4, 66, 71, 83, 34, 7, 28, 6, 13
304, CIVILIZATION_EGYPT, 6, 46, 44, 32, 0, 0, 0, 0, 110, 21, 0, 262, 96, 63, 25, 34, 57, 129, 110, 84, 13, 46, 0, 106
304, CIVILIZATION_BRAZIL, 10, 76, 53, 21, 0, 0, 0, 0, 146, 42, 428, 161, 198, 37, 93, 59, 142, 231, 146, 123, 18, 75, 0, 88
304, CIVILIZATION_SCYTHIA, 4, 34, 40, 23, 0, 0, 0, 0, 78, 39, 692, 377, 121, 33, 122, 84, 59, 82, 78, 80, 8, 33, 0, 128
304, CIVILIZATION_JAPAN, 5, 33, 29, 24, 1, 0, 0, 0, 79, 20, 12, 365, 48, 43, 23, 144, 70, 104, 79, 105, 8, 32, 6, 40
304, CIVILIZATION_CHINA, 8, 48, 43, 24, 2, 0, 0, 0, 107, 35, 135, 227, 169, 45, 78, 16, 94, 148, 107, 101, 13, 47, 11, 37
304, CIVILIZATION_BRUSSELS, 1, 11, 39, 24, 2, 0, 0, 1, 10, 6, 1926, 400, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
304, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 865, 1830, 10, 7, 19, 16, 13, 20, 10, 26, 1, 8, 15, 0
304, CIVILIZATION_KANDY, 1, 11, 39, 25, 3, 0, 0, 0, 12, 7, 1048, 2309, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
304, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 375, 310, 23, 6, 15, 0, 9, 28, 13, 27, 1, 11, 12, 0
304, CIVILIZATION_AMSTERDAM, 1, 8, 42, 21, 4, 0, 0, 1, 9, 3, 2344, 350, 12, 10, 31, 1, 6, 16, 9, 15, 2, 9, 22, 0
304, CIVILIZATION_CARTHAGE, 1, 8, 37, 24, 3, 0, 0, 0, 9, 5, 3723, 361, 10, 7, 39, 2, 6, 17, 9, 15, 1, 8, 28, 0
304, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2655, 595, 15, 9, 38, 1, 5, 31, 13, 17, 2, 10, 28, 0
304, CIVILIZATION_NAN_MADOL, 1, 12, 42, 25, 1, 0, 0, 1, 11, 7, 1583, 766, 10, 5, 36, 2, 3, 35, 11, 15, 1, 12, 22, 0
305, CIVILIZATION_NORWAY, 6, 29, 31, 18, 3, 0, 0, 1, 83, 25, 427, 1416, 33, 13, 25, 4, 66, 71, 83, 34, 7, 28, 6, 13
305, CIVILIZATION_EGYPT, 6, 46, 44, 32, 0, 0, 0, 0, 110, 21, 0, 296, 96, 63, 25, 34, 57, 129, 110, 84, 13, 46, 0, 106
305, CIVILIZATION_BRAZIL, 10, 77, 53, 21, 0, 0, 0, 0, 146, 43, 453, 221, 201, 37, 93, 60, 146, 232, 146, 123, 18, 76, 3, 96
305, CIVILIZATION_SCYTHIA, 4, 34, 40, 23, 0, 0, 0, 0, 78, 39, 792, 462, 121, 33, 122, 84, 59, 82, 78, 80, 8, 33, 0, 130
305, CIVILIZATION_JAPAN, 5, 34, 29, 25, 1, 0, 0, 0, 80, 20, 6, 342, 55, 49, 29, 152, 70, 104, 80, 105, 8, 33, 6, 40
305, CIVILIZATION_CHINA, 8, 48, 43, 24, 2, 0, 0, 0, 108, 35, 175, 242, 169, 42, 78, 14, 94, 151, 108, 101, 13, 47, 11, 37
305, CIVILIZATION_BRUSSELS, 1, 11, 39, 24, 2, 0, 0, 1, 10, 6, 1963, 403, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
305, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 866, 1846, 10, 6, 18, 16, 11, 20, 10, 26, 1, 8, 15, 0
305, CIVILIZATION_KANDY, 1, 11, 39, 25, 3, 0, 0, 0, 12, 7, 1055, 2324, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
305, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 382, 311, 23, 6, 15, 0, 9, 28, 13, 27, 1, 11, 12, 0
305, CIVILIZATION_AMSTERDAM, 1, 8, 42, 21, 4, 0, 0, 1, 9, 3, 2358, 352, 12, 10, 31, 1, 6, 16, 9, 15, 2, 9, 22, 0
305, CIVILIZATION_CARTHAGE, 1, 8, 37, 24, 3, 0, 0, 0, 9, 5, 3756, 364, 10, 7, 39, 2, 6, 17, 9, 15, 1, 8, 28, 0
305, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2686, 596, 15, 9, 38, 1, 5, 31, 13, 17, 2, 10, 28, 0
305, CIVILIZATION_NAN_MADOL, 1, 12, 42, 26, 1, 0, 0, 1, 11, 7, 1611, 769, 10, 5, 36, 2, 3, 35, 11, 15, 1, 12, 22, 0
306, CIVILIZATION_NORWAY, 6, 29, 31, 18, 3, 0, 0, 1, 83, 25, 426, 1421, 33, 13, 25, 4, 66, 71, 83, 34, 7, 28, 6, 13
306, CIVILIZATION_EGYPT, 6, 47, 44, 32, 0, 0, 0, 0, 110, 21, 0, 170, 96, 64, 25, 34, 57, 131, 110, 84, 13, 47, 0, 106
306, CIVILIZATION_BRAZIL, 10, 77, 53, 21, 0, 0, 0, 0, 146, 43, 479, 281, 201, 37, 93, 60, 146, 232, 146, 123, 18, 76, 3, 96
306, CIVILIZATION_SCYTHIA, 4, 34, 40, 23, 0, 0, 0, 0, 78, 39, 892, 207, 121, 33, 122, 84, 59, 82, 78, 80, 8, 33, 0, 130
306, CIVILIZATION_JAPAN, 5, 34, 30, 25, 1, 0, 0, 0, 80, 20, 6, 495, 57, 49, 29, 152, 70, 104, 80, 105, 8, 33, 6, 42
306, CIVILIZATION_CHINA, 8, 49, 43, 24, 2, 0, 0, 0, 109, 35, 215, 257, 170, 43, 78, 14, 99, 152, 109, 101, 13, 48, 11, 37
306, CIVILIZATION_BRUSSELS, 1, 11, 39, 24, 2, 0, 0, 1, 10, 6, 1999, 406, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
306, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 867, 1862, 10, 6, 18, 15, 11, 20, 10, 26, 1, 8, 15, 0
306, CIVILIZATION_KANDY, 1, 11, 39, 25, 3, 0, 0, 0, 12, 7, 1062, 2340, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
306, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 389, 312, 23, 6, 15, 0, 9, 28, 13, 27, 1, 11, 12, 0
306, CIVILIZATION_AMSTERDAM, 1, 8, 42, 21, 4, 0, 0, 1, 9, 3, 2372, 354, 12, 10, 31, 1, 6, 16, 9, 15, 2, 9, 22, 0
306, CIVILIZATION_CARTHAGE, 1, 8, 37, 24, 3, 0, 0, 0, 9, 5, 3788, 367, 10, 7, 39, 2, 6, 17, 9, 15, 1, 8, 28, 0
306, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2717, 598, 15, 9, 38, 1, 5, 31, 13, 17, 2, 10, 28, 0
306, CIVILIZATION_NAN_MADOL, 1, 12, 42, 26, 1, 0, 0, 1, 11, 7, 1639, 772, 10, 5, 36, 2, 3, 35, 11, 15, 1, 12, 22, 0
307, CIVILIZATION_NORWAY, 6, 29, 31, 18, 3, 0, 0, 1, 83, 25, 424, 1425, 33, 13, 21, 4, 66, 71, 83, 34, 7, 28, 6, 13
307, CIVILIZATION_EGYPT, 6, 47, 44, 32, 0, 0, 0, 0, 111, 21, 0, 205, 96, 63, 25, 34, 58, 132, 111, 84, 13, 47, 0, 106
307, CIVILIZATION_BRAZIL, 10, 77, 53, 21, 0, 0, 0, 0, 146, 43, 508, 111, 201, 37, 93, 60, 146, 232, 146, 123, 18, 76, 3, 96
307, CIVILIZATION_SCYTHIA, 4, 34, 40, 23, 0, 0, 0, 0, 78, 38, 424, 290, 121, 33, 118, 83, 59, 82, 78, 80, 8, 33, 0, 128
307, CIVILIZATION_JAPAN, 5, 34, 31, 25, 2, 0, 0, 0, 80, 20, 2, 177, 57, 49, 29, 152, 70, 104, 80, 105, 8, 33, 6, 42
307, CIVILIZATION_CHINA, 8, 49, 43, 25, 2, 0, 0, 0, 109, 35, 255, 271, 170, 43, 78, 14, 99, 152, 109, 101, 13, 48, 11, 37
307, CIVILIZATION_BRUSSELS, 1, 11, 39, 24, 2, 0, 0, 1, 10, 6, 2036, 408, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
307, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 868, 1878, 10, 6, 18, 15, 11, 20, 10, 26, 1, 8, 15, 0
307, CIVILIZATION_KANDY, 1, 11, 39, 25, 3, 0, 0, 0, 12, 7, 1069, 2355, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
307, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 397, 313, 23, 6, 15, 0, 9, 28, 13, 27, 1, 11, 12, 0
307, CIVILIZATION_AMSTERDAM, 1, 8, 42, 21, 4, 0, 0, 1, 9, 3, 2386, 356, 12, 10, 31, 1, 6, 16, 9, 15, 2, 9, 22, 0
307, CIVILIZATION_CARTHAGE, 1, 8, 37, 24, 3, 0, 0, 0, 9, 5, 3821, 370, 10, 7, 39, 2, 6, 17, 9, 15, 1, 8, 28, 0
307, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2747, 600, 15, 9, 38, 1, 5, 31, 13, 17, 2, 10, 28, 0
307, CIVILIZATION_NAN_MADOL, 1, 12, 42, 26, 1, 0, 0, 1, 11, 7, 1666, 774, 10, 5, 36, 2, 3, 35, 11, 15, 1, 12, 22, 0
308, CIVILIZATION_NORWAY, 6, 29, 31, 18, 3, 0, 0, 1, 85, 24, 418, 1430, 33, 13, 21, 4, 66, 71, 85, 34, 7, 28, 6, 13
308, CIVILIZATION_EGYPT, 6, 47, 44, 32, 0, 0, 0, 0, 112, 22, 0, 73, 104, 67, 29, 38, 63, 133, 112, 84, 13, 47, 0, 106
308, CIVILIZATION_BRAZIL, 10, 77, 53, 22, 0, 0, 0, 0, 147, 44, 538, 168, 195, 36, 91, 57, 143, 234, 147, 123, 18, 76, 3, 96
308, CIVILIZATION_SCYTHIA, 4, 35, 40, 23, 0, 0, 0, 0, 78, 38, 524, 373, 121, 35, 121, 82, 59, 86, 78, 82, 8, 34, 0, 128
308, CIVILIZATION_JAPAN, 5, 35, 31, 25, 2, 0, 0, 0, 81, 20, 0, 325, 60, 48, 28, 147, 67, 104, 81, 105, 8, 34, 2, 42
308, CIVILIZATION_CHINA, 8, 49, 43, 25, 2, 0, 0, 0, 109, 35, 297, 286, 170, 43, 80, 14, 99, 152, 109, 101, 13, 48, 11, 37
308, CIVILIZATION_BRUSSELS, 1, 11, 39, 24, 2, 0, 0, 1, 10, 6, 2072, 411, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
308, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 869, 1894, 10, 6, 18, 15, 11, 20, 10, 26, 1, 8, 15, 0
308, CIVILIZATION_KANDY, 1, 11, 39, 25, 3, 0, 0, 0, 12, 7, 1075, 2370, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
308, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 395, 313, 23, 5, 6, 0, 9, 28, 13, 27, 1, 11, 0, 0
308, CIVILIZATION_AMSTERDAM, 1, 8, 42, 21, 4, 0, 0, 1, 9, 3, 2399, 358, 12, 10, 31, 1, 6, 16, 9, 15, 2, 9, 22, 0
308, CIVILIZATION_CARTHAGE, 1, 8, 37, 24, 3, 0, 0, 0, 9, 5, 3854, 372, 10, 7, 39, 2, 6, 17, 9, 15, 1, 8, 28, 0
308, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2778, 602, 15, 9, 38, 1, 5, 31, 13, 17, 2, 10, 28, 0
308, CIVILIZATION_NAN_MADOL, 1, 12, 42, 26, 1, 0, 0, 1, 11, 7, 1694, 777, 10, 5, 36, 2, 3, 35, 11, 15, 1, 12, 22, 0
309, CIVILIZATION_NORWAY, 6, 29, 31, 18, 3, 0, 0, 1, 87, 24, 412, 1435, 33, 13, 20, 4, 67, 72, 87, 34, 7, 28, 6, 13
309, CIVILIZATION_EGYPT, 6, 48, 44, 32, 0, 0, 0, 0, 112, 22, 0, 112, 105, 67, 29, 38, 63, 136, 112, 84, 13, 48, 0, 106
309, CIVILIZATION_BRAZIL, 10, 77, 53, 22, 0, 0, 0, 0, 147, 44, 43, 226, 195, 36, 89, 57, 143, 234, 147, 123, 18, 76, 3, 96
309, CIVILIZATION_SCYTHIA, 4, 35, 40, 23, 0, 0, 0, 0, 78, 38, 623, 455, 121, 35, 121, 82, 59, 86, 78, 82, 8, 34, 0, 128
309, CIVILIZATION_JAPAN, 5, 35, 31, 25, 2, 0, 0, 0, 81, 20, 0, 473, 59, 48, 28, 147, 68, 107, 81, 105, 8, 34, 6, 42
309, CIVILIZATION_CHINA, 8, 49, 43, 25, 2, 0, 0, 0, 109, 35, 336, 301, 179, 43, 80, 14, 99, 152, 109, 111, 13, 48, 11, 37
309, CIVILIZATION_BRUSSELS, 1, 11, 39, 24, 2, 0, 0, 1, 10, 6, 2109, 414, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
309, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 870, 1910, 10, 6, 18, 15, 11, 20, 10, 26, 1, 8, 15, 0
309, CIVILIZATION_KANDY, 1, 11, 39, 25, 3, 0, 0, 0, 12, 7, 1082, 2385, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
309, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 403, 314, 23, 6, 16, 0, 9, 28, 13, 27, 1, 11, 13, 0
309, CIVILIZATION_AMSTERDAM, 1, 8, 42, 21, 4, 0, 0, 1, 9, 3, 2413, 359, 12, 10, 31, 1, 6, 16, 9, 15, 2, 9, 22, 0
309, CIVILIZATION_CARTHAGE, 1, 8, 37, 24, 3, 0, 0, 0, 9, 5, 3887, 375, 10, 7, 39, 2, 6, 17, 9, 15, 1, 8, 28, 0
309, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2809, 604, 15, 9, 38, 1, 5, 31, 13, 17, 2, 10, 28, 0
309, CIVILIZATION_NAN_MADOL, 1, 12, 42, 26, 1, 0, 0, 1, 11, 7, 1722, 780, 10, 5, 36, 2, 3, 35, 11, 15, 1, 12, 22, 0
310, CIVILIZATION_NORWAY, 6, 29, 31, 18, 3, 0, 0, 1, 87, 24, 405, 1440, 33, 13, 20, 4, 67, 72, 87, 34, 7, 28, 6, 13
310, CIVILIZATION_EGYPT, 6, 48, 44, 32, 0, 0, 0, 0, 112, 22, 0, 150, 105, 67, 29, 38, 63, 136, 112, 84, 13, 48, 0, 106
310, CIVILIZATION_BRAZIL, 10, 77, 53, 22, 0, 0, 0, 0, 147, 44, 68, 88, 195, 36, 89, 57, 143, 234, 147, 123, 18, 76, 3, 96
310, CIVILIZATION_SCYTHIA, 4, 35, 40, 23, 0, 0, 0, 0, 78, 40, 723, 187, 121, 35, 121, 82, 59, 86, 78, 82, 8, 34, 0, 134
310, CIVILIZATION_JAPAN, 5, 35, 31, 25, 3, 0, 0, 0, 82, 21, 0, 228, 63, 48, 33, 149, 68, 107, 82, 109, 8, 34, 6, 42
310, CIVILIZATION_CHINA, 8, 50, 44, 25, 2, 0, 0, 0, 109, 36, 377, 315, 179, 44, 81, 14, 100, 153, 109, 111, 13, 49, 11, 39
310, CIVILIZATION_BRUSSELS, 1, 11, 39, 24, 2, 0, 0, 1, 10, 6, 2145, 416, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
310, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 871, 1926, 10, 6, 18, 15, 11, 20, 10, 26, 1, 8, 15, 0
310, CIVILIZATION_KANDY, 1, 11, 39, 25, 3, 0, 0, 0, 12, 7, 1089, 2401, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
310, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 411, 314, 23, 6, 16, 0, 9, 28, 13, 27, 1, 11, 13, 0
310, CIVILIZATION_AMSTERDAM, 1, 8, 42, 21, 4, 0, 0, 1, 9, 3, 2426, 361, 12, 10, 30, 1, 6, 16, 9, 15, 2, 9, 22, 0
310, CIVILIZATION_CARTHAGE, 1, 8, 37, 24, 3, 0, 0, 0, 9, 5, 3920, 378, 10, 7, 39, 2, 6, 17, 9, 15, 1, 8, 28, 0
310, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2827, 605, 15, 8, 26, 1, 5, 31, 13, 17, 2, 10, 12, 0
310, CIVILIZATION_NAN_MADOL, 1, 12, 42, 26, 1, 0, 0, 1, 13, 7, 1750, 783, 10, 5, 36, 2, 3, 39, 13, 15, 1, 11, 22, 0
311, CIVILIZATION_NORWAY, 6, 29, 31, 18, 4, 0, 0, 1, 88, 24, 396, 1445, 33, 13, 20, 4, 67, 72, 88, 34, 7, 28, 6, 13
311, CIVILIZATION_EGYPT, 6, 48, 44, 32, 0, 0, 0, 0, 113, 22, 0, 189, 105, 67, 29, 38, 63, 139, 113, 84, 14, 47, 0, 106
311, CIVILIZATION_BRAZIL, 10, 78, 53, 22, 0, 0, 0, 0, 148, 45, 90, 146, 206, 36, 88, 57, 145, 236, 148, 132, 18, 77, 3, 96
311, CIVILIZATION_SCYTHIA, 4, 35, 40, 23, 0, 0, 0, 0, 78, 40, 829, 274, 123, 52, 128, 86, 59, 84, 78, 82, 8, 34, 0, 134
311, CIVILIZATION_JAPAN, 5, 35, 31, 25, 3, 0, 0, 0, 82, 21, 0, 378, 63, 48, 33, 149, 68, 107, 82, 109, 8, 34, 6, 42
311, CIVILIZATION_CHINA, 8, 50, 44, 25, 2, 0, 0, 0, 110, 36, 416, 330, 180, 44, 79, 14, 101, 152, 110, 111, 13, 49, 11, 39
311, CIVILIZATION_BRUSSELS, 1, 11, 39, 24, 2, 0, 0, 1, 10, 6, 2182, 419, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
311, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 871, 1940, 10, 6, 18, 14, 11, 20, 10, 26, 1, 8, 15, 0
311, CIVILIZATION_KANDY, 1, 11, 39, 25, 3, 0, 0, 0, 12, 7, 1095, 2416, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
311, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 420, 315, 23, 6, 16, 0, 9, 28, 13, 27, 1, 11, 13, 0
311, CIVILIZATION_AMSTERDAM, 1, 8, 42, 22, 4, 0, 0, 1, 9, 3, 2446, 362, 10, 6, 40, 0, 5, 15, 9, 18, 2, 8, 22, 0
311, CIVILIZATION_CARTHAGE, 1, 8, 37, 24, 3, 0, 0, 0, 9, 5, 3953, 381, 10, 7, 39, 2, 6, 17, 9, 15, 1, 8, 28, 0
311, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2858, 607, 15, 9, 38, 1, 5, 31, 13, 17, 2, 10, 28, 0
311, CIVILIZATION_NAN_MADOL, 1, 13, 42, 26, 1, 0, 0, 1, 13, 7, 1770, 785, 8, 4, 29, 2, 1, 39, 13, 15, 1, 13, 22, 0
312, CIVILIZATION_NORWAY, 6, 29, 31, 19, 4, 0, 0, 1, 88, 24, 390, 1449, 34, 14, 23, 4, 72, 72, 88, 34, 7, 28, 6, 13
312, CIVILIZATION_EGYPT, 6, 49, 44, 32, 0, 0, 0, 0, 114, 22, 0, 47, 106, 68, 30, 38, 63, 142, 114, 84, 14, 48, 0, 106
312, CIVILIZATION_BRAZIL, 10, 78, 53, 22, 0, 0, 0, 0, 148, 45, 110, 203, 206, 36, 87, 57, 145, 236, 148, 132, 18, 77, 3, 96
312, CIVILIZATION_SCYTHIA, 4, 35, 40, 23, 0, 0, 0, 0, 78, 39, 932, 209, 123, 52, 124, 85, 59, 84, 78, 82, 8, 34, 0, 130
312, CIVILIZATION_JAPAN, 5, 35, 31, 25, 3, 0, 0, 0, 82, 21, 0, 308, 63, 48, 33, 149, 68, 107, 82, 109, 8, 34, 6, 42
312, CIVILIZATION_CHINA, 8, 50, 44, 25, 2, 0, 0, 0, 110, 37, 454, 345, 180, 44, 79, 14, 103, 152, 110, 111, 13, 49, 11, 39
312, CIVILIZATION_BRUSSELS, 1, 11, 39, 24, 2, 0, 0, 1, 10, 6, 2218, 422, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
312, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 862, 1953, 9, 6, 9, 12, 11, 20, 10, 26, 1, 8, 0, 0
312, CIVILIZATION_KANDY, 1, 11, 39, 25, 3, 0, 0, 0, 12, 7, 1102, 2431, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
312, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 428, 316, 23, 6, 16, 0, 9, 28, 13, 27, 1, 11, 13, 0
312, CIVILIZATION_AMSTERDAM, 1, 8, 42, 23, 4, 0, 0, 1, 9, 3, 2464, 363, 10, 6, 43, 1, 6, 15, 9, 18, 2, 8, 22, 0
312, CIVILIZATION_CARTHAGE, 1, 8, 37, 25, 3, 0, 0, 0, 9, 5, 3986, 384, 11, 8, 39, 2, 6, 17, 9, 15, 1, 8, 32, 0
312, CIVILIZATION_SEOUL, 1, 11, 40, 21, 3, 0, 0, 0, 13, 9, 2888, 609, 15, 9, 38, 1, 5, 31, 13, 17, 2, 10, 28, 0
312, CIVILIZATION_NAN_MADOL, 1, 13, 42, 26, 1, 0, 0, 1, 13, 7, 1545, 787, 8, 4, 29, 2, 1, 39, 13, 15, 1, 13, 22, 0
313, CIVILIZATION_NORWAY, 6, 29, 31, 19, 3, 0, 0, 1, 88, 24, 386, 1454, 34, 14, 23, 4, 72, 72, 88, 34, 7, 28, 6, 13
313, CIVILIZATION_EGYPT, 6, 49, 44, 32, 0, 0, 0, 0, 114, 22, 0, 86, 106, 68, 30, 38, 63, 142, 114, 84, 14, 48, 0, 106
313, CIVILIZATION_BRAZIL, 10, 78, 53, 22, 0, 0, 0, 0, 148, 45, 132, 261, 206, 36, 88, 57, 145, 236, 148, 132, 18, 77, 3, 96
313, CIVILIZATION_SCYTHIA, 4, 35, 40, 23, 0, 0, 0, 0, 80, 39, 1036, 134, 123, 52, 125, 84, 59, 84, 80, 82, 8, 34, 0, 136
313, CIVILIZATION_JAPAN, 5, 35, 32, 25, 3, 0, 0, 0, 82, 21, 0, 460, 63, 48, 33, 151, 65, 106, 82, 109, 8, 34, 6, 42
313, CIVILIZATION_CHINA, 8, 50, 44, 25, 2, 0, 0, 0, 110, 37, 70, 359, 191, 44, 79, 14, 103, 151, 110, 121, 13, 49, 11, 39
313, CIVILIZATION_BRUSSELS, 1, 11, 40, 24, 2, 0, 0, 1, 10, 6, 2255, 425, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
313, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 863, 1967, 10, 6, 18, 14, 11, 20, 10, 26, 1, 8, 15, 0
313, CIVILIZATION_KANDY, 1, 11, 40, 25, 3, 0, 0, 0, 12, 7, 1109, 2447, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
313, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 436, 317, 23, 6, 16, 0, 9, 28, 13, 27, 1, 11, 13, 0
313, CIVILIZATION_AMSTERDAM, 1, 8, 43, 24, 4, 0, 0, 1, 9, 3, 2484, 366, 12, 8, 47, 3, 6, 15, 9, 18, 2, 8, 32, 0
313, CIVILIZATION_CARTHAGE, 1, 8, 38, 26, 3, 0, 0, 0, 9, 5, 4016, 387, 11, 8, 39, 2, 6, 17, 9, 15, 1, 8, 32, 0
313, CIVILIZATION_SEOUL, 1, 11, 41, 22, 3, 0, 0, 0, 13, 9, 2919, 610, 13, 8, 34, 0, 4, 30, 13, 17, 2, 10, 20, 0
313, CIVILIZATION_NAN_MADOL, 1, 13, 43, 26, 1, 0, 0, 1, 13, 8, 1565, 789, 8, 4, 29, 2, 1, 43, 13, 15, 1, 13, 22, 0
314, CIVILIZATION_NORWAY, 6, 30, 31, 19, 3, 0, 0, 1, 88, 24, 382, 1459, 36, 14, 24, 4, 74, 73, 88, 34, 7, 29, 6, 13
314, CIVILIZATION_EGYPT, 6, 49, 44, 32, 0, 0, 0, 0, 114, 22, 0, 125, 109, 69, 30, 39, 66, 142, 114, 84, 14, 48, 0, 106
314, CIVILIZATION_BRAZIL, 10, 80, 54, 22, 0, 0, 0, 0, 149, 45, 156, 108, 205, 37, 91, 56, 147, 237, 149, 132, 18, 79, 3, 96
314, CIVILIZATION_SCYTHIA, 4, 35, 40, 23, 0, 0, 0, 0, 80, 39, 1140, 217, 123, 52, 126, 83, 59, 86, 80, 82, 8, 34, 0, 136
314, CIVILIZATION_JAPAN, 5, 35, 32, 25, 3, 0, 0, 0, 82, 22, 0, 356, 67, 48, 33, 151, 65, 106, 82, 109, 8, 34, 6, 42
314, CIVILIZATION_CHINA, 8, 50, 44, 25, 2, 0, 0, 0, 110, 37, 103, 374, 202, 44, 79, 14, 102, 149, 110, 131, 13, 49, 8, 39
314, CIVILIZATION_BRUSSELS, 1, 11, 41, 24, 2, 0, 0, 1, 10, 6, 2292, 427, 9, 5, 44, 2, 5, 25, 10, 15, 1, 12, 30, 0
314, CIVILIZATION_LA_VENTA, 1, 9, 35, 24, 3, 0, 0, 0, 10, 7, 864, 1982, 10, 6, 18, 14, 11, 20, 10, 26, 1, 8, 15, 0
314, CIVILIZATION_KANDY, 1, 11, 41, 25, 3, 0, 0, 0, 12, 7, 1115, 2462, 8, 12, 20, 15, 6, 26, 12, 30, 2, 10, 0, 0
314, CIVILIZATION_STOCKHOLM, 1, 12, 41, 24, 1, 0, 0, 0, 13, 4, 444, 318, 23, 6, 16, 0, 9, 28, 13, 27, 1, 11, 13, 0
